"fecha","FCI_COMP_ZSCORE","FCI_COMP_PCA","FCI_COMP_VAR","FCI_COMP_DFM","FCI_COMP_ZSCORE_norm","FCI_COMP_PCA_norm","FCI_COMP_VAR_norm","FCI_COMP_DFM_norm","FCI_COMP_AVG","FCI_ENDO_ZSCORE","FCI_ENDO_PCA","FCI_ENDO_VAR","FCI_ENDO_DFM","FCI_ENDO_ZSCORE_norm","FCI_ENDO_PCA_norm","FCI_ENDO_VAR_norm","FCI_ENDO_DFM_norm","FCI_ENDO_AVG","FCI_EXO_ZSCORE","FCI_EXO_PCA","FCI_EXO_VAR","FCI_EXO_DFM","FCI_EXO_ZSCORE_norm","FCI_EXO_PCA_norm","FCI_EXO_VAR_norm","FCI_EXO_DFM_norm","FCI_EXO_AVG","FCI_RATES_ZSCORE","FCI_RATES_PCA","FCI_RATES_VAR","FCI_RATES_DFM","FCI_RATES_ZSCORE_norm","FCI_RATES_PCA_norm","FCI_RATES_VAR_norm","FCI_RATES_DFM_norm","FCI_RATES_AVG","FCI_BANKING_ZSCORE","FCI_BANKING_PCA","FCI_BANKING_VAR","FCI_BANKING_DFM","FCI_BANKING_ZSCORE_norm","FCI_BANKING_PCA_norm","FCI_BANKING_VAR_norm","FCI_BANKING_DFM_norm","FCI_BANKING_AVG","FCI_EXTERNAL_ZSCORE","FCI_EXTERNAL_PCA","FCI_EXTERNAL_VAR","FCI_EXTERNAL_DFM","FCI_EXTERNAL_ZSCORE_norm","FCI_EXTERNAL_PCA_norm","FCI_EXTERNAL_VAR_norm","FCI_EXTERNAL_DFM_norm","FCI_EXTERNAL_AVG","FCI_ENDO_ORTHO","FCI_SPILLOVER","FCI_exTPM_ZSCORE","FCI_exTPM_PCA","FCI_exTPM_VAR","FCI_exTPM_DFM","FCI_exTPM_ZSCORE_norm","FCI_exTPM_PCA_norm","FCI_exTPM_VAR_norm","FCI_exTPM_DFM_norm","FCI_exTPM_AVG","FCI_PURIFIED_ZSCORE","FCI_PURIFIED_PCA","FCI_PURIFIED_VAR","FCI_PURIFIED_DFM","FCI_PURIFIED_ZSCORE_norm","FCI_PURIFIED_PCA_norm","FCI_PURIFIED_VAR_norm","FCI_PURIFIED_DFM_norm","FCI_PURIFIED_AVG","FCI_exCredit_ZSCORE","FCI_exCredit_PCA","FCI_exCredit_VAR","FCI_exCredit_DFM","FCI_exCredit_ZSCORE_norm","FCI_exCredit_PCA_norm","FCI_exCredit_VAR_norm","FCI_exCredit_DFM_norm","FCI_exCredit_AVG","FCI_ENDO_exCredit_ZSCORE","FCI_ENDO_exCredit_PCA","FCI_ENDO_exCredit_VAR","FCI_ENDO_exCredit_DFM","FCI_ENDO_exCredit_ZSCORE_norm","FCI_ENDO_exCredit_PCA_norm","FCI_ENDO_exCredit_VAR_norm","FCI_ENDO_exCredit_DFM_norm","FCI_ENDO_exCredit_AVG","FCI_exNPL_ZSCORE","FCI_exNPL_PCA","FCI_exNPL_VAR","FCI_exNPL_DFM","FCI_exNPL_ZSCORE_norm","FCI_exNPL_PCA_norm","FCI_exNPL_VAR_norm","FCI_exNPL_DFM_norm","FCI_exNPL_AVG","FCI_ENDO_exCredit_exTCN_ZSCORE","FCI_ENDO_exCredit_exTCN_PCA","FCI_ENDO_exCredit_exTCN_VAR","FCI_ENDO_exCredit_exTCN_DFM","FCI_ENDO_exCredit_exTCN_ZSCORE_norm","FCI_ENDO_exCredit_exTCN_PCA_norm","FCI_ENDO_exCredit_exTCN_VAR_norm","FCI_ENDO_exCredit_exTCN_DFM_norm","FCI_ENDO_exCredit_exTCN_AVG"
1996-01-01,NA,0.160463341591561,NA,1.21580794975478,NA,0.0955326262843268,NA,0.201318360261099,0.148425493272713,NA,0.236367207081226,NA,1.24778114555338,NA,0.142840333008991,NA,0.20091799807479,0.171879165541891,NA,-0.313075756044293,NA,-2.01935352546432,NA,-0.280761361821865,NA,-0.264080130455501,-0.272420746138683,NA,0.0395734175804592,NA,-0.0818600193812661,NA,0.0270770103851075,NA,0.125521545622711,0.0762992780039094,NA,0.00243900408496598,NA,0.280845671959246,NA,0.00162953591708226,NA,-0.00562149027218431,-0.00199597717755103,NA,-0.112425882146744,NA,3.3022582147388,NA,-0.0913624487640231,NA,0.297294539016272,0.102966045126124,0.227784453117069,-0.0559052875751785,NA,0.0786126045564957,NA,1.26693629957268,NA,0.0478413349528316,NA,0.200472762981159,0.124157048966996,NA,-0.162757737631698,NA,-0.140974286765846,NA,-0.0885266461966754,NA,-0.157837829469417,-0.123182237833046,NA,0.190991304506035,NA,1.16167198849349,NA,0.116893847781683,NA,0.201848403238658,0.15937112551017,NA,0.251220909049936,NA,1.15185519381158,NA,0.155479414009553,NA,0.201894412049013,0.178686913029283,NA,0.142016542770176,NA,0.266259502938883,NA,0.0892824862964147,NA,-0.000490007556230536,0.0443962393700921,NA,0.214397196158226,NA,1.18090218788609,NA,0.133292080534172,NA,0.20181693116896,0.167554505851566
1996-02-01,0.321412173266614,1.28656520016437,NA,1.61838074939752,0.611110357470426,0.765962812681366,NA,0.332573182754912,0.569882117635568,0.353553390593274,1.21114183213502,NA,1.66345621338162,0.486286291360583,0.731911608042295,NA,0.332860225025926,0.517019374809601,0.235702260395518,1.15181668704598,NA,1.3908968945116,0.442147965811143,1.03293089733344,NA,1.07150439142866,0.848861084857745,0.235702260395516,1.27550408742829,NA,1.55763841753916,0.865525827322747,0.87272819819831,NA,0.739637639579575,0.825963888366877,0.353553390593275,0.170846231466707,NA,0.310771597526511,0.300855312430181,0.114144979169651,NA,0.00370075481498277,0.139567015471605,0.353553390593276,0.727846304433225,NA,1.88233277885609,0.312898864482738,0.591481422490131,NA,-0.102040684061611,0.267446534303753,0.340538613690968,0.176480761118633,0.28284271247462,0.83571987298338,NA,1.69128837526299,0.449887997454283,0.508594704318726,NA,0.333001397218622,0.430494699663877,NA,-0.162757737631717,NA,-0.141162893165363,NA,-0.0885266461966859,NA,-0.157902603678303,-0.123214624937494,0.321412173266614,1.36967700061633,NA,1.5434491679497,0.650074261372362,0.83829373925795,NA,0.332285079014817,0.60688435988171,0.353553390593274,1.33629154183026,NA,1.53015077386703,0.521688109323555,0.827024417097352,NA,0.332260805006951,0.560324443809286,0.28284271247462,1.03924837412127,NA,0.268466640345575,0.643051589906206,0.653351200579563,NA,0.000261960943481952,0.432221583809751,0.303045763365664,1.33878196151514,NA,1.56929339587131,0.666416655389832,0.832329135966298,NA,0.332324597193151,0.610356796183094
1996-03-01,0.750724510870241,1.02518981454751,NA,2.33609392624155,1.52530963266274,0.610351713059526,NA,0.56657636357521,0.90074590309916,0.819481090121984,0.787272038869298,0.266367374107042,2.39971763602594,1.36541532781444,0.475760582821093,0.339182833263687,0.566561929170574,0.686730168267448,0.567373632865593,1.48755815857583,0.270045109218091,1.83004914750947,0.823985642544644,1.33401851254137,0.514978882596935,1.24349321325209,0.979119062733759,0.828678897415522,0.23616956378569,NA,0.565839647044574,1.96475077919855,0.161592455801169,NA,0.368134030176062,0.831492421725261,0.825154676773046,0.553116104340287,NA,0.327431397737089,0.980261772115326,0.369545325444441,NA,0.00889046032023627,0.452899185960001,0.617828555058474,1.0299117893056,0.371052483984787,2.04711703633139,0.638307706226356,0.836953744859913,0.350527678207369,-0.0556972940809125,0.442522958803181,0.483253396018809,0.203476772248639,0.800699860214019,1.1636972410963,NA,2.4392317954228,1.47221881652454,0.708192150725197,NA,0.566590262783679,0.915667076677806,NA,-0.162757737631705,NA,-0.141159859886315,NA,-0.0885266461966795,NA,-0.157901561941378,-0.123214104069029,0.750724510870241,0.609224274170647,0.318906368907973,2.22935979847179,1.59895433848308,0.372868124829001,0.676964126620543,0.566630941835292,0.80385438294198,0.819481090121984,0.464440905086772,0.256112337614364,2.21017564189591,1.45515528842476,0.287440245471782,0.34500312588977,0.566607685701747,0.663551586372014,0.723581958272225,-0.0109743657437296,0.270031522882747,0.268987223762541,1.6955597293175,-0.0068993276417946,0.646557110844852,0.000439322955400018,0.583914208868989,0.826665057048393,0.413736078406545,0.233481710740998,2.26663848169931,1.76726951204299,0.257222312936212,0.562938718787616,0.566647305055055,0.788519462205469
1996-04-01,0.462565571155365,1.63842455461798,NA,2.92110915422512,0.911689499363085,0.975443980655673,NA,0.75731470946769,0.881482729828816,0.486510825246647,1.37154431255755,0.60970554650965,3.00039516696561,0.737155131170768,0.828845290180139,1.0137090338546,0.757227035754348,0.834234122739963,0.398711560245282,1.38569302934943,0.54186493114218,2.75685371504755,0.629812918251994,1.24266748375166,0.848686292981681,1.60646533634448,1.08190800783245,0.0507001712666642,1.48767894338239,NA,2.92949467438211,0.522579917106853,1.01790294249345,NA,1.25350150608325,0.93132812189452,0.629328222014011,1.68451119618548,NA,0.352223922358509,0.69814685377345,1.12544768327012,NA,0.0166135962456732,0.613402711096414,0.604701970213246,1.27050392707866,0.614325722769428,3.25175272877389,0.622144602973051,1.03246999468241,0.663661682958274,0.28309053999296,0.650341705151674,0.609454305939478,0.224779816800484,0.376165041890542,1.77048259213114,NA,3.0489169570374,0.634120838278824,1.07746399188989,NA,0.756999940059768,0.822861590076162,NA,-0.162757737631715,NA,-0.138704070873898,NA,-0.0885266461966846,NA,-0.157058155827493,-0.122792401012089,0.462565571155365,0.815027628680426,0.596508276353342,2.78800490862903,0.962056087519599,0.498827503227119,1.31958845634175,0.757495705442454,0.884491938132731,0.486510825246647,0.726635606636452,0.685956129156493,2.76405738703338,0.78806291724323,0.44971128695285,1.25102389473659,0.757483733548346,0.811570458120254,0.380975948830523,-0.191126546830377,0.468108352587136,0.270325647200615,0.877398839433403,-0.120156799802394,1.14349383744623,0.000895321871306534,0.475407799737135,0.381344771693719,0.553711944691323,0.673119071851976,2.83456371763023,0.831031840565337,0.344246186270366,1.55966556845339,0.757482204233319,0.873106449880603
1996-05-01,0.366497216357995,1.51979067716581,NA,3.14334343277293,0.707116714860996,0.904814728099371,NA,0.82977196641282,0.813901136457729,0.419990134803956,1.31188819295709,0.522972875584057,3.22910978429277,0.611641514890213,0.792794180997194,0.84331301124765,0.829824885089138,0.769393398056049,0.223849433835432,0.987276923497474,0.332128563818623,1.85039864572511,0.428502363169217,0.885374252668849,0.59119741852206,1.25146285521319,0.78913422239333,-0.152248101952733,1.42387586078928,0.175397642751497,2.92865420268592,0.146366434255348,0.974247457685675,0.86814781337247,1.25318668590196,0.810487097803864,0.665374137060743,1.78421575864749,NA,0.35758913620765,0.750075947789272,1.19206182575159,NA,0.0182849175999395,0.653474230380267,0.456679284388292,0.954677784939497,0.593236105768032,3.07371624261155,0.439880443404547,0.775815128573682,0.636515761510843,0.233020136209086,0.52130786742454,0.605291049915579,0.16410234814047,0.270896396943262,1.65165003097087,NA,3.28167800999575,0.426304106423022,1.00514596612488,NA,0.829693126259139,0.753714399602347,-0.14142135623731,0.269099469797653,-0.0386158630064565,1.69683854151594,-0.313832787488269,0.146367686729569,-0.13754558849935,0.473333076382742,0.0420805967811731,0.366497216357995,0.711985725642738,0.4072824760895,2.99971030763697,0.749722688445025,0.435761990585197,0.881547146829347,0.829826242667844,0.724214517131853,0.419990134803956,0.654759537719807,0.585860440678122,2.97394071079738,0.654791421854112,0.4052275331175,1.04004312819332,0.829812709364358,0.732468698132322,0.265614282883138,-0.254573476227453,0.275290949402954,0.270228004154705,0.601909207993986,-0.160044403696619,0.659752001951766,0.00086205502778433,0.275619715319229,0.314964606054968,0.482881474851554,0.507657706195686,3.04989625730265,0.69147473132557,0.300210439258133,1.18453870181214,0.829838494988438,0.75151559184607
1996-06-01,0.350523402213766,1.47943291379067,NA,3.26513051174682,0.673101271945416,0.880787538537273,NA,0.869479421677914,0.807789410720201,0.548055462465238,1.50566073803343,0.345600502872335,3.35317635998614,0.853279752376183,0.909893905652284,0.494845167378731,0.869205693692139,0.781806129774834,-0.176228758456825,0.214577212085965,0.170906900548094,-1.20734748701098,-0.0320888730261763,0.192429433190192,0.393269013716634,0.0539324970870877,0.151885517741934,0.0740853211582979,1.53092986914956,0.240960727289384,2.88714765041553,0.56592992224942,1.04749618557847,1.00640553237318,1.23763934460544,0.964367746201626,0.699698978328156,1.84113327486715,NA,0.35881615498183,0.79952559851787,1.23008928850278,NA,0.0186671470388836,0.682760678019844,0.208676386890978,0.287124776102817,0.406340835436714,3.62671908976677,0.134508064630417,0.233330814441245,0.395949784092931,0.388544862895985,0.288083381515144,0.749773796875395,0.0320323328994395,0.254909850892548,1.54124139231586,NA,3.40655785435702,0.394744169885553,0.937954493543861,NA,0.868694126054093,0.733797596494502,0.128144153438684,0.843164084879742,-0.143591531060112,2.63536417813263,0.159012157965581,0.458610998862615,-0.328117420342476,0.795656474670617,0.271290552789084,0.350523402213766,0.726157015493586,0.298092739816385,3.11719748927423,0.714416845427483,0.44443535193523,0.628782381159447,0.869966508361309,0.664400271720867,0.548055462465238,0.774843454292066,0.38370315947666,3.09055731497962,0.911365092562183,0.47954689232703,0.613937880319381,0.870000559415405,0.718712606156,0.242587224986673,-0.191969150213462,0.1700664794513,0.270188547311051,0.546919401450064,-0.120686524886079,0.395764014390689,0.000848612138621246,0.205711375773324,0.431578839541074,0.574339152852406,0.282585576477843,3.16930648783429,0.936643527831727,0.357070250860152,0.67426488378555,0.869962859715789,0.709485380548305
1996-07-01,0.427160843795603,0.827481122620521,0.288689397547496,2.5660067373488,0.836296892965269,0.492644887365344,0.570300337864086,0.64153712902612,0.635194811805205,0.563042040217439,0.901056548978314,0.419206444611717,2.63674981618921,0.881556962922712,0.544522309610256,0.639452263860159,0.641799912226,0.676832862154781,0.0648109866707067,0.137923215383971,-0.303810785452017,-3.18325461416736,0.24540886696414,0.123687347328726,-0.189531786230829,-0.71990832124475,-0.135085973295678,0.137860985325078,0.697517088811478,-0.0235682008308808,0.936909506109443,0.68415346934713,0.477256669054144,0.448573842949312,0.507127741485773,0.52927793070909,0.682293079132437,1.37169927033812,0.624247363354526,0.344480953415687,0.77445000882643,0.916453253288657,0.73249825548734,0.0142015788119912,0.609400774103605,0.389003502311661,0.0984818540824952,0.107735169438169,3.62272548848575,0.356549503457105,0.0800308894712866,0.0115935412831331,0.387421715427719,0.208898912409811,0.704275470386548,-0.0274426082317663,0.426988857242357,1.02646077725966,0.232970799172029,2.68048852736484,0.734454980626211,0.624674047347355,0.373333185731344,0.641936719220496,0.593599733231351,0.258437279483627,0.193683436215129,0.161909538087379,1.11795128237571,0.387559371412075,0.105347649097782,0.226486322190634,0.274522408552431,0.248478937813231,0.427160843795603,0.248465854283623,0.213639770046857,2.44808379743366,0.883803408794505,0.15207042972293,0.433281083670021,0.641359429739394,0.527628587981713,0.563042040217439,0.221368070539225,0.473742146138119,2.42705424974944,0.94139009101769,0.137003635636963,0.803721223771972,0.641347342484042,0.630865573227667,0.357671454469631,-0.397168368543928,0.0717475942614678,0.269177503403955,0.821746500247418,-0.249690484856244,0.149100812832748,0.000504150952083089,0.180415244794001,0.448965038929283,0.0502913422370311,0.344706851181375,2.48900526265377,0.97319612910858,0.0312664426575933,0.815103556540761,0.64136724975778,0.615233344516179
1996-08-01,0.0258621813662952,-1.13564996760991,0.0924238859315755,2.13834658264743,-0.0182486539349894,-0.676114699279019,0.140592377390282,0.502102826105457,-0.0129170374295673,0.383464482794719,-1.16432346228215,0.423275109931395,2.19683901390429,0.542723609195383,-0.703618548174546,0.647445611469467,0.50216485733424,0.247178882456136,-0.927743955776169,-0.79104225226757,0.0223710828896067,-3.57837977689648,-0.897273030577274,-0.709394118571917,0.210914751583252,-0.874654450284651,-0.567601711962648,-0.355584926663529,-2.3665058160632,-0.0207673976409544,-4.71951734833714,-0.230567322326639,-1.61921578867129,0.454480103509481,-1.6116316835798,-0.751733672767064,0.642807592648169,0.948793759290605,0.355777132863097,0.332367896842631,0.717565739492618,0.633903615905192,0.330928436747135,0.0104282324580104,0.423206506150739,-0.304997898893211,-0.488005478075513,0.351383764049503,4.1580692358873,-0.497992362372532,-0.396575722919759,0.325210692778029,0.537980054189393,-0.00784433458121747,0.36426052766167,-0.117081645205534,0.242383036011819,0.269392539456097,0.189087312622347,2.23351982826389,0.37001428255415,0.163944430878777,0.284067245339376,0.502344727965634,0.330092671684485,-0.230099636370469,-0.357579173683298,0.0544025279668354,2.78645694992738,-0.469383386609439,-0.194493272372666,0.0313191159750219,0.847547156993561,0.0537474034966193,0.0258621813662952,-2.20170481323886,0.367071226713256,2.04097591812157,-0.00315993326979467,-1.34752599320986,0.788461593435783,0.502268354323655,-0.0149889946800543,0.383464482794719,-2.12439766800634,0.470644734801891,2.02362930045982,0.58161376493356,-1.31477951335345,0.797192528800675,0.502320987853049,0.141586942058458,-0.065158814466406,-2.63186756183645,0.256984478087728,0.268178939918,-0.187994075133541,-1.65459371802838,0.61382458103844,0.000163941826849338,-0.307149817574158,0.214925084371727,-2.29215680611005,0.330184023356277,2.07510707345125,0.481152471332721,-1.42504825189735,0.782178028123955,0.502288698199742,0.0851427364397681
1996-09-01,0.0315631009966451,-1.60288484110211,-0.0310507674403151,1.83523559289833,-0.00610882906275982,-0.954285240373388,-0.129745702050167,0.403276528872388,-0.171715810653482,0.256318213102443,-1.6790570712587,0.320745340379701,1.88750976554566,0.302819483133898,-1.01467997257875,0.44601442361405,0.403978574229036,0.0345331270995586,-0.567783864618815,-0.545699412878351,-1.08385847639017,-3.84236882525095,-0.482867880380885,-0.489374559822007,-1.14717973507051,-0.97804266038907,-0.774366208915618,-0.751059154365114,-2.87586397046426,-0.424862899893344,-4.79706063581007,-0.963674011146707,-1.96772993982885,-0.39766592948526,-1.64067750621865,-1.24243684666986,0.725981309271843,0.674615931947665,0.451691917665715,0.32520587827698,0.837388907931995,0.450721217779315,0.474394930880171,0.0081971872648461,0.442675560964082,-0.0758884157572338,-0.392418824760795,-0.425807267748329,3.72452384726494,-0.215883933112336,-0.318897606909146,-0.67516625562435,0.416051155597427,-0.198474160012101,0.194466786070772,-0.159933658971214,0.251498891024199,-0.237419169739924,0.149757574075661,1.92117265401983,0.388010402839473,-0.144486371973442,0.204064347375347,0.404796143236414,0.213096130369448,-0.276836888216477,-1.09023163064006,-0.284960933889429,3.21721175905338,-0.551365214797885,-0.592995154900091,-0.584758093017038,0.995483823280965,-0.183408659858512,0.0315631009966451,-2.43880485053855,-0.127550606296071,1.74944204574746,0.00944042452249141,-1.49264011628904,-0.356545034321805,0.402663895925184,-0.359270207540793,0.256318213102443,-2.46963589428677,0.35267648773533,1.73441932834625,0.326881389453537,-1.52844579343649,0.548540148541086,0.402654846191054,-0.0625923523127035,-0.0453979548738567,-2.62330892156168,-0.165477734204477,0.267159870376092,-0.140804119255474,-1.64921310061478,-0.446051978994222,-0.000183253681779874,-0.559063113136564,0.0929639677131473,-2.59486174048306,0.134821310910444,1.77878454159296,0.224742432027412,-1.61324180672705,0.339260118630952,0.402718055950094,-0.161630300029648
1996-10-01,0.190980789530511,-0.556351177742805,0.134164833929066,2.98984017987308,0.333363211559219,-0.331226363722588,0.231980912668682,0.779723770833105,0.253460382834604,0.438522333880932,-0.674875247583363,0.223819535640247,3.07042782806082,0.646608730478367,-0.407837475827203,0.255592850758892,0.77945657507335,0.318455170120852,-0.469129995403943,-0.118077412225052,-0.492190504797619,-1.97864602968962,-0.369292313272885,-0.105889946495944,-0.420801558489683,-0.248137517865267,-0.286030334030945,-0.568809687434323,-1.8919259802339,-0.562425451189957,-3.18288649725699,-0.625830748850302,-1.29449773476084,-0.687754242081298,-1.03604727625856,-0.91103250048775,0.9246288566641,0.771326707854398,0.50087270111595,0.334730084485231,1.12356799788355,0.515335165693677,0.547958090041099,0.0111640791103285,0.549506333182164,0.0271755801205483,0.052738168253117,-0.027267280770907,4.03301845931484,-0.0889785706961319,0.042857463983647,-0.162177556994453,0.502811179474797,0.0736281289419648,0.37718104951087,-0.0587258793900179,0.353489431299464,0.398029829602657,0.366163452690447,3.12043559517768,0.58935564453825,0.242229328320426,0.644268072734052,0.779335797424993,0.56379721075443,0.22899557692601,0.496411232350558,0.311724723966082,4.19873158267653,0.335915671679651,0.270006343009002,0.498459389284906,1.33257296895162,0.609238593231295,0.190980789530511,-1.28446111356669,0.0770562585761927,2.85459931782983,0.361790579268079,-0.786138417552988,0.117102105227381,0.780248121848806,0.11825059719782,0.438522333880932,-1.31875480395714,0.248503465627796,2.83025791635268,0.691919928299265,-0.816171014255753,0.328965215879265,0.780297439746017,0.246252892417198,0.0791127505008252,-1.71976952814515,0.00403460070943891,0.267798337982635,0.156533892052177,-1.08117896925636,-0.0207780842313017,3.42713018264361e-05,-0.236347222533416,0.284583766336205,-1.45844189682437,0.078305534555149,2.90231891375739,0.627602306081846,-0.906722467687766,0.211129989788674,0.780249384143077,0.178064803081458
