fecha,BroadDollar,BRL,EUR,GBP,TED
2004-01-01,112.635613636364,2.8533,1.26382,1.825465,0.2455
2004-02-01,113.074685,2.93423684210526,1.26404210526316,1.86729473684211,0.198421052631579
2004-03-01,114.2224,2.90669565217391,1.22609130434783,1.8261,0.175217391304348
2004-04-01,115.031022727273,2.90788636363636,1.19894545454545,1.80309545454545,0.2075
2004-05-01,116.845361904762,3.102325,1.199995,1.785995,0.227894736842105
2004-06-01,115.766604761905,3.12929545454546,1.21460454545455,1.82790909090909,0.233333333333333
2004-07-01,114.973663636364,3.03842857142857,1.22661428571429,1.8438,0.296666666666667
2004-08-01,115.147072727273,3.00184090909091,1.21913636363636,1.82025454545455,0.255238095238095
2004-09-01,114.70865,2.89140476190476,1.22239523809524,1.79367142857143,0.253809523809524
2004-10-01,113.077052380952,2.852,1.25074,1.80769,0.323
2004-11-01,110.17725,2.78765,1.29972,1.86068,0.234
2004-12-01,108.973560869565,2.71496956521739,1.34064782608696,1.92863913043478,0.3135
2005-01-01,109.541776190476,2.68945,1.312265,1.879725,0.330526315789474
2005-02-01,109.743115,2.59714736842105,1.30130526315789,1.88710526315789,0.277894736842105
2005-03-01,109.159556521739,2.7061,1.3185,1.90430434782609,0.287142857142857
2005-04-01,110.08089047619,2.57604761904762,1.29430952380952,1.89610476190476,0.371904761904762
2005-05-01,110.576895454545,2.45537619047619,1.26968571428571,1.85586190476191,0.4345
2005-06-01,111.638845454545,2.41484545454545,1.21552727272727,1.81773636363636,0.453181818181818
2005-07-01,112.102504761905,2.370235,1.204055,1.750745,0.4005
2005-08-01,110.642186956522,2.36090869565217,1.22951739130435,1.79442608695652,0.359545454545455
2005-09-01,110.513245454545,2.29490476190476,1.22339047619048,1.80642380952381,0.492380952380953
2005-10-01,111.567385714286,2.25356,1.20224,1.76509,0.464
2005-11-01,112.362945454545,2.210885,1.178875,1.73491,0.4665
2005-12-01,111.651059090909,2.28087142857143,1.18609523809524,1.74580476190476,0.606
2006-01-01,109.305362548615,2.2666,1.21255,1.76859,0.369
2006-02-01,109.536177703792,2.15871578947368,1.19397368421053,1.74799473684211,0.321578947368421
2006-03-01,109.77327955877,2.15277391304348,1.20284347826087,1.74418695652174,0.408260869565217
2006-04-01,109.024967476925,2.1281,1.227325,1.768045,0.467777777777778
2006-05-01,106.585593158438,2.16968181818182,1.27674545454545,1.86871363636364,0.469047619047619
2006-06-01,107.87643348267,2.24929545454545,1.26605909090909,1.84353636363636,0.593636363636364
2006-07-01,107.598788647341,2.188305,1.268065,1.844345,0.5505
2006-08-01,106.806380475936,2.15530869565217,1.28104782608696,1.89406956521739,0.460909090909091
2006-09-01,107.09887799194,2.167895,1.27221,1.883885,0.578
2006-10-01,107.464277758213,2.14575238095238,1.26171904761905,1.8765,0.455714285714286
2006-11-01,106.587241379542,2.15547142857143,1.28876666666667,1.91252380952381,0.42952380952381
2006-12-01,105.802198945,2.14761,1.32048,1.962855,0.514736842105263
2007-01-01,106.937560082161,2.13756666666667,1.2993,1.95871904761905,0.384761904761905
2007-02-01,106.546954902635,2.09394210526316,1.30802105263158,1.95894736842105,0.332631578947368
2007-03-01,106.039045200725,2.08826818181818,1.32459090909091,1.94742727272727,0.408636363636364
2007-04-01,104.531118171802,2.03018571428571,1.35129047619048,1.98788571428571,0.492105263157895
2007-05-01,103.53681961037,1.98355,1.35178181818182,1.98416818181818,0.629047619047619
2007-06-01,103.233346071286,1.93228571428571,1.3420619047619,1.98672857142857,0.749047619047619
2007-07-01,101.87905718611,1.88119523809524,1.37264761904762,2.03547142857143,0.538571428571428
2007-08-01,102.485026430851,1.96195217391304,1.36258695652174,2.01102608695652,1.295
2007-09-01,101.038150699702,1.90229,1.390985,2.01838,1.59210526315789
2007-10-01,98.8122381011722,1.79870434782609,1.42330434782609,2.04489565217391,1.24090909090909
2007-11-01,97.3396951174607,1.76688095238095,1.46825238095238,2.0701380952381,1.69
2007-12-01,98.3802402448963,1.785175,1.45588,2.01605,1.99684210526316
2008-01-01,97.715838830947,1.7709619047619,1.47281428571429,1.9702380952381,1.16761904761905
2008-02-01,96.8920269813739,1.728995,1.475945,1.964565,0.9645
2008-03-01,94.9206267821598,1.70904761904762,1.55201904761905,2.00146666666667,1.51842105263158
2008-04-01,94.6010940991172,1.68634545454546,1.57536363636364,1.98156818181818,1.50136363636364
2008-05-01,94.9037904448088,1.6584619047619,1.55541428571429,1.96497619047619,0.948
2008-06-01,95.1752406001002,1.61791904761905,1.55617142857143,1.96644761904762,0.909047619047619
2008-07-01,94.4985877075933,1.58995454545455,1.57586363636364,1.98882727272727,1.16681818181818
2008-08-01,97.2216450946825,1.6127380952381,1.4955380952381,1.88651428571429,1.0825
2008-09-01,99.7576538377682,1.80308095238095,1.43416666666667,1.79730476190476,2.00238095238095
2008-10-01,107.162972571618,2.18099545454545,1.32662727272727,1.68618181818182,3.35272727272727
2008-11-01,110.143358034614,2.27043333333333,1.27442222222222,1.53267777777778,2.09888888888889
2008-12-01,108.936176358759,2.39539545454546,1.35114545454545,1.48540454545455,1.79571428571429
2009-01-01,109.690204485489,2.307935,1.324445,1.44621,1.083
2009-02-01,112.555799763119,2.32297368421053,1.27968421052632,1.44222105263158,0.946842105263158
2009-03-01,113.065183649129,2.31609545454545,1.30503181818182,1.41700909090909,1.05363636363636
2009-04-01,110.088187645903,2.20269545454546,1.31989090909091,1.47117272727273,0.9495
2009-05-01,106.629431260197,2.068895,1.364585,1.541805,0.640526315789474
2009-06-01,104.979727233012,1.95857727272727,1.40144545454545,1.63686363636364,0.443636363636364
2009-07-01,104.562116177527,1.93280869565217,1.4091652173913,1.6378347826087,0.329090909090909
2009-08-01,103.154791954305,1.84531428571429,1.42662380952381,1.65321428571429,0.2515
2009-09-01,102.379551513194,1.81865238095238,1.45751428571429,1.63228571428571,0.173333333333333
