date,h,diff_agg,within,between,n_cells
2020-05-01,12,-14.5681783713187,-14.9249155285024,0.356737157183748,157
2020-05-01,18,-19.0143664120367,-17.7399126175507,-1.27445379448599,158
2020-06-01,6,-13.9625969130619,-11.5144515502181,-2.4481453628438,160
2020-06-01,12,-16.7815696369638,-11.3797892904463,-5.40178034651756,157
2020-06-01,18,-12.4662617277014,-10.145779350379,-2.32048237732238,160
2020-07-01,6,-8.7278564110557,-12.9464770835611,4.21862067250539,159
2020-07-01,12,-13.5546391346281,-14.5365319952626,0.981892860634543,156
2020-07-01,18,-7.65263703152603,-9.54966289887257,1.89702586734654,156
2020-08-01,6,-7.16435972841122,-11.7073883992435,4.54302867083233,161
2020-08-01,12,-11.4382047136928,-14.8995165763863,3.46131186269345,159
2020-08-01,18,-4.78717017102627,-7.82346731308269,3.03629714205642,157
2020-09-01,6,-3.4876985560339,-10.7192795409834,7.23158098494952,162
2020-09-01,12,-6.77071993746078,-13.4657430891905,6.69502315172974,160
2020-09-01,18,-1.98966743883427,-7.88907436180258,5.89940692296831,140
2020-10-01,6,4.96370740856283,-3.92758538678072,8.89129279534355,161
2020-10-01,12,-3.68479143739896,-10.0063567180352,6.3215652806362,159
2020-10-01,18,1.06896659491804,-5.14222652361067,6.21119311852871,140
2020-11-01,6,1.57194626258145,-5.25600034912067,6.82794661170212,161
2020-11-01,12,-2.75859542118192,-6.870508998441,4.11191357725908,160
2020-11-01,18,3.67989414232447,-2.01783813997567,5.69773228230014,141
2020-12-01,6,-2.85863879306459,-1.85720080758441,-1.00143798548018,162
2020-12-01,12,1.93779127096799,0.920139185378342,1.01765208558965,162
2020-12-01,18,6.46028825241197,4.59714096599675,1.86314728641521,143
2021-01-01,6,-5.31361628856468,-3.4345190463654,-1.87909724219928,161
2021-01-01,12,1.62297852225,3.43599316112762,-1.81301463887762,160
2021-01-01,18,7.55114198237864,8.85813605209976,-1.30699406972112,143
2021-02-01,6,-4.28440743131871,-3.67360001991682,-0.610807411401888,162
2021-02-01,12,3.45552280441,3.04384713074225,0.41167567366775,159
2021-02-01,18,10.3639416695537,10.9918502762804,-0.62790860672663,142
2021-03-01,6,-3.45883296390241,-3.70051743049736,0.241684466594955,163
2021-03-01,12,4.48858043757354,3.66039369566916,0.828186741904378,141
2021-03-01,18,12.1347078665262,13.8242829174551,-1.68957505092895,144
2021-04-01,6,-9.10296267502253,-7.43510450005833,-1.66785817496421,165
2021-04-01,12,-0.660467758302954,-0.147260385105075,-0.513207373197879,144
2021-04-01,18,6.45012783415201,6.79333930855864,-0.343211474406631,158
2021-05-01,6,-4.62161141310035,-2.40911455777771,-2.21249685532264,163
2021-05-01,12,5.76637519148939,5.25367861590989,0.512696575579494,142
2021-05-01,18,8.61939920754154,8.72675152311902,-0.107352315577483,155
2021-06-01,6,4.03703577206529,1.61783855645546,2.41919721560983,162
2021-06-01,12,10.4906315917107,7.10209914287492,3.38853244883578,142
2021-06-01,18,13.6535773786095,11.1718191791324,2.48175819947711,154
2021-07-01,6,5.96192811732729,5.6903412983474,0.271586818979897,162
2021-07-01,12,12.9092760432859,11.5677691768692,1.34150686641672,144
2021-07-01,18,12.1882737883374,12.5113524232011,-0.32307863486372,155
2021-08-01,6,6.39440511387186,5.15823260394324,1.23617250992863,163
2021-08-01,12,13.9031272414967,13.1383345903848,0.76479265111187,146
2021-08-01,18,13.0648911146768,16.2844148917061,-3.21952377702925,157
2021-09-01,6,5.87591609041605,4.91564624802389,0.960269842392161,145
2021-09-01,12,14.4827430059717,15.4844013763357,-1.00165837036397,148
2021-09-01,18,16.5252038148749,19.8516282063958,-3.3264243915209,133
2021-10-01,6,5.56022746173652,3.17285977804418,2.38736768369233,147
2021-10-01,12,14.195346280573,12.457202382207,1.73814389836602,161
2021-10-01,18,14.5538210065504,16.4329906267511,-1.87916962020069,133
2021-11-01,6,7.74557251498697,5.44884938472762,2.29672313025936,148
2021-11-01,12,11.7121442617128,10.93829347966,0.773850782052774,161
2021-11-01,18,13.9342446631074,16.190730583592,-2.25648592048465,134
2021-12-01,6,5.09269479065426,4.52745589842136,0.565238892232901,148
2021-12-01,12,8.35670682284712,9.18592411729898,-0.829217294451857,159
2021-12-01,18,8.23873724573251,13.1307609607699,-4.8920237150374,136
2022-01-01,6,6.03784028862833,6.17491551143969,-0.137075222811369,148
2022-01-01,12,4.97986675884337,6.64835465578237,-1.668487896939,158
2022-01-01,18,7.13779836915444,13.5337224091888,-6.39592404003439,135
2022-02-01,6,7.86730669969001,9.23505921277506,-1.36775251308506,147
2022-02-01,12,6.63905305885084,12.6455210968277,-6.0064680379769,157
2022-02-01,18,11.3684717653187,20.8888378052796,-9.52036603996081,132
2022-03-01,6,8.34734711346779,11.0973313484479,-2.7499842349801,147
2022-03-01,12,3.93680753407218,15.203150513394,-11.2663429793218,120
2022-03-01,18,8.3205932978291,20.0477955760287,-11.7272022781996,119
2022-04-01,6,5.99108627409344,8.32017898010512,-2.32909270601168,149
2022-04-01,12,1.80078995252156,12.61766261447,-10.8168726619484,122
2022-04-01,18,11.6413509627034,14.0486942609539,-2.40734329825041,134
2022-05-01,6,0.692562162201621,4.59117086743886,-3.89860870523724,148
2022-05-01,12,-1.77948532359004,8.81674573394599,-10.596231057536,122
2022-05-01,18,6.10552090229756,8.46404764732689,-2.35852674502933,135
2022-06-01,6,-0.839182930375443,2.72887651288194,-3.56805944325738,146
2022-06-01,12,-6.19627782261707,3.53934993862007,-9.73562776123714,123
2022-06-01,18,3.76754462862797,4.66571304157358,-0.898168412945614,131
2022-07-01,6,-3.99094735945898,-0.0450911685349575,-3.94585619092403,148
2022-07-01,12,-6.13457135461952,3.75055713720134,-9.88512849182085,125
2022-07-01,18,3.80724851913145,3.82099947923858,-0.0137509601071328,134
2022-08-01,6,-3.4067424425493,2.62386903713116,-6.03061147968046,149
2022-08-01,12,-3.49047772070605,5.59652240328426,-9.08700012399031,124
2022-08-01,18,1.81667930506527,-2.88802531585456,4.70470462091983,123
2022-09-01,6,-6.25906936971612,1.28389112373301,-7.54296049344914,125
2022-09-01,12,-2.6406320150452,4.99318635596006,-7.63381837100526,125
2022-09-01,18,3.2984297170658,-1.67786928271736,4.97629899978317,124
2022-10-01,6,-4.94038589329161,0.728642538397544,-5.66902843168916,138
2022-10-01,12,3.07099169207195,4.60768966796648,-1.53669797589452,151
2022-10-01,18,4.48380067656792,1.58070397098096,2.90309670558697,137
2022-11-01,6,-1.86779491572603,2.57850106340108,-4.44629597912711,141
2022-11-01,12,3.98065984464258,4.79351384870188,-0.812854004059302,152
2022-11-01,18,4.12375422984016,0.919765580067134,3.20398864977303,139
2022-12-01,6,-2.91853513890947,1.30973184545776,-4.22826698436722,142
2022-12-01,12,3.52579623875666,3.69015248989474,-0.16435625113808,148
2022-12-01,18,2.8768491588465,-1.89100725945375,4.76785641830025,139
2023-01-01,6,0.655507872205309,5.10272541471942,-4.44721754251411,142
2023-01-01,12,8.58244546796862,6.86503494347625,1.71741052449237,149
2023-01-01,18,4.4004094148737,-1.55184561426317,5.95225502913687,137
2023-02-01,6,2.77670364750207,4.32077065770123,-1.54406701019915,140
2023-02-01,12,8.64890922223809,-0.0351518091747888,8.68406103141288,138
2023-02-01,18,4.09334573677216,-5.73680200347256,9.83014774024472,139
2023-03-01,6,5.45106840009642,6.11892240780479,-0.667854007708377,139
2023-03-01,12,6.49804677823207,4.86651717651398,1.63152960171809,124
2023-03-01,18,-1.12440624496021,-6.08225275184005,4.95784650687985,124
2023-04-01,6,2.74996079002493,6.33933736037702,-3.58937657035209,138
2023-04-01,12,2.49072758824959,1.87622329981249,0.6145042884371,125
2023-04-01,18,-3.33833389284041,-5.9368022729335,2.5984683800931,124
2023-05-01,6,0.105663229676421,4.02570674635748,-3.92004351668106,137
2023-05-01,12,-0.435840815556042,-0.403255463925362,-0.0325853516306802,125
2023-05-01,18,-4.04687511255124,-6.65161178130913,2.60473666875788,123
2023-06-01,6,0.0710875409143785,3.74210693177199,-3.67101939085761,136
2023-06-01,12,-0.267223144039391,-0.340678784421873,0.073455640382482,127
2023-06-01,18,-1.39707784161633,-4.62734540392601,3.23026756230967,126
2023-07-01,6,2.05404356062239,3.473028753604,-1.41898519298161,139
2023-07-01,12,-1.15789970483234,-2.75256952265051,1.59466981781817,128
2023-07-01,18,-1.16505249038728,-6.21108038058445,5.04602789019718,128
2023-08-01,6,0.392129317188515,-2.00016408008533,2.39229339727385,127
2023-08-01,12,-2.71844357598695,-7.15087356873209,4.43242999274514,129
2023-08-01,18,-2.86356131199626,-10.0175407079227,7.15397939592645,128
2023-09-01,6,0.201248281033827,-0.712703049493369,0.913951330527197,127
2023-09-01,12,-6.52252222016858,-11.1526174391616,4.63009521899306,128
2023-09-01,18,-4.80956773462341,-11.3906842158142,6.58111648119075,128
2023-10-01,6,0.83128350155408,-0.645747217152961,1.47703071870704,140
2023-10-01,12,-5.99696923247142,-9.01791852650874,3.02094929403732,140
2023-10-01,18,-5.09768845627724,-9.75935041763894,4.6616619613617,127
2023-11-01,6,-0.448138591986181,-1.99799680909656,1.54985821711038,149
2023-11-01,12,-4.23757945205105,-6.76494502231335,2.5273655702623,147
2023-11-01,18,-5.77031890114935,-9.32085856821204,3.55053966706269,134
2023-12-01,6,-0.581787386213394,-2.45783185118844,1.87604446497505,149
2023-12-01,12,-2.44264709084552,-5.46979506895253,3.02714797810701,146
2023-12-01,18,-6.02254286343841,-8.6695191309358,2.64697626749739,133
2024-01-01,6,-3.86040665454931,-5.5629342813724,1.70252762682309,150
2024-01-01,12,-5.71255014265934,-8.18603322273374,2.47348308007441,148
2024-01-01,18,-5.19887522113209,-6.07627136459366,0.877396143461567,134
2024-02-01,6,-4.01340422833812,-4.39521716332865,0.38181293499053,151
2024-02-01,12,-6.15542542859682,-6.81153754195631,0.656112113359486,148
2024-02-01,18,-2.09509691660036,-1.16989941773937,-0.925197498860992,135
2024-03-01,6,-9.14045167435754,-10.6190455917999,1.4785939174424,149
2024-03-01,12,-7.70222039680032,-9.53327727047532,1.83105687367501,147
2024-03-01,18,-4.11112342948334,-3.0286162999887,-1.08250712949464,134
2024-04-01,6,-6.80028400436884,-8.26126746555753,1.46098346118869,150
2024-04-01,12,-6.3869435616163,-8.43384126093542,2.04689769931912,135
2024-04-01,18,2.38416411851634,3.44090861962556,-1.05674450110923,135
2024-05-01,6,-4.0147869167057,-4.42463460595387,0.409847689248167,148
2024-05-01,12,-5.43687846349297,-7.03882141510015,1.60194295160718,135
2024-05-01,18,4.15438249804933,7.23988754236488,-3.08550504431555,135
2024-06-01,6,-2.29271582582069,-2.84615898397157,0.55344315815088,151
2024-06-01,12,-5.35552046398273,-5.78284567513471,0.427325211151982,139
2024-06-01,18,2.51477241485616,9.53867372804936,-7.0239013131932,137
2024-07-01,6,-1.39848675052796,-1.97789282738276,0.579406076854793,150
2024-07-01,12,-0.520790265971492,0.40414834182776,-0.924938607799252,136
2024-08-01,6,-2.57212479600768,-2.50509866839669,-0.0670261276109931,152
2024-08-01,12,1.88070893862122,4.26831360571083,-2.38760466708961,139
2024-09-01,6,1.3234722537032,1.25279566892636,0.0706765847768431,152
2024-09-01,12,4.91814384011312,8.58488131003964,-3.66673746992652,139
2024-10-01,6,0.971450445880338,-0.362872236324326,1.33432268220466,139
2024-10-01,12,9.25751259740385,11.819938113978,-2.56242551657414,139
2024-11-01,6,-1.44086848962126,-2.77742971263435,1.33656122301309,139
2024-11-01,12,8.1746682750665,11.7804421723469,-3.60577389728042,139
2024-12-01,6,-3.03962767721375,-2.45791272546959,-0.581714951744162,153
2024-12-01,12,3.12662814224232,9.70118676109781,-6.57455861885549,148
2025-01-01,6,-0.0212958948210233,2.2613429652498,-2.28263886007082,151
2025-02-01,6,3.03112557849826,5.56911584226532,-2.53799026376706,152
2025-03-01,6,1.35114349057789,5.51089492413638,-4.15975143355849,165
2025-04-01,6,6.69968290558758,11.3046898346967,-4.60500692910916,164
2025-05-01,6,7.94471448551125,12.9327049857782,-4.98799050026696,164
2025-06-01,6,5.68473440487985,10.2208585134802,-4.53612410860037,162
