fecha,Cred_Total,Cred_Total_FXadj,gap,tcn_yoy,fx_share
2006-03-01,-1.57112068421561,2.51310692798858,-4.08422761220419,-6.03870958376128,0.406088833987976
2006-04-01,-0.842994056692659,5.38199034368208,-6.22498440037473,-7.5159879276189,0.402219277506942
2006-05-01,4.44047128952467,9.69262461383427,-5.25215332430959,-10.3642680313716,0.403950930485249
2006-06-01,6.29157928390307,12.436736807855,-6.14515752395188,-8.38723119489926,0.403279576094106
2006-07-01,10.1032227866023,15.8810625205395,-5.77783973393713,-8.77956181286088,0.40713577845439
2006-08-01,7.73999178414944,14.8620720150273,-7.12208023087784,-9.56567876904419,0.403487878639782
2006-09-01,7.283309195917,14.2807151100977,-6.99740591418065,-11.652378911273,0.402781422368099
2006-10-01,3.07324195994931,10.2240273829791,-7.15078542302976,-12.6501208041346,0.396990042505689
2006-11-01,1.74250008001771,8.03651939887633,-6.29401931885862,-11.9320499981455,0.394776098653648
2006-12-01,-0.44771484875199,4.99046665347733,-5.43818150222932,-13.034827911556,0.393415996926057
2007-01-01,2.63051106822998,8.45901854131657,-5.82850747308659,-15.1035096831639,0.399991734479538
2007-02-01,5.03038926150048,9.76281308127638,-4.7324238197759,-14.1112394784618,0.396338036493575
2007-03-01,8.29579968004333,15.3180867908608,-7.02228711081745,-13.4793724364987,0.406564979748308
2007-04-01,10.4173221343378,14.431562203191,-4.01424006885318,-13.3440271178233,0.411320678705168
2007-05-01,8.49591368230382,13.438485878443,-4.94257219613914,-9.82895072759765,0.411461460729463
2007-06-01,16.6381635933251,20.0891613647148,-3.45099777138966,-9.71887720488467,0.41385302549103
2007-07-01,16.6152996113125,19.1383579635554,-2.52305835224285,-6.94154323955762,0.409975816700272
2007-08-01,18.563008864387,20.6585176556984,-2.09550879131144,-6.03050875869583,0.404828512058925
2007-09-01,21.8551273806338,24.6642528024179,-2.80912542178416,-7.14583429815218,0.410272964503528
2007-10-01,20.9368046268856,26.3248862842994,-5.38808165741382,-7.33327047408812,0.401799487861372
2007-11-01,30.2138091701393,35.2307751281915,-5.01696595805223,-12.6389824797844,0.400872744755077
2007-12-01,28.4632951204274,31.4672747031612,-3.00397958273384,-11.2298167409609,0.398014465225732
2008-01-01,30.0223703199628,34.822108634923,-4.79973831496019,-9.54857317659398,0.389273956537565
2008-02-01,30.3830714311909,36.4688657277376,-6.08579429654668,-10.206434610739,0.375210812168236
2008-03-01,29.9495730422278,36.5694836563766,-6.61991061414875,-11.1219963668408,0.378788434539147
2008-04-01,30.8266305530569,41.2742714171432,-10.4476408640863,-14.9122723462623,0.369673364014573
2008-05-01,35.3114603887519,46.4354531261451,-11.1239927373932,-19.2879388448471,0.376262644519828
2008-06-01,26.4849009433382,37.8233433555127,-11.3384424121745,-21.7082552519972,0.3678452280881
2008-07-01,27.5021403684153,38.6752852767969,-11.1731449083816,-22.4599333721319,0.364895378989322
2008-08-01,27.9260858257292,39.0751225438861,-11.149036718157,-22.0095437720198,0.363236932073697
2008-09-01,28.9606932721606,39.9687481655062,-11.0080548933456,-20.4655029093932,0.358408723507394
2008-10-01,37.0229481335335,39.1745085681854,-2.15156043465183,-12.1318526971865,0.384190065282514
2008-11-01,28.5141452197783,29.5257498383826,-1.01160461860428,1.79626862073952,0.391520743579445
2008-12-01,32.6566620173119,34.6271760566032,-1.97051403929139,3.34539837349124,0.391945598961425
2009-01-01,29.769664226627,28.5960484342065,1.1736157924205,5.83493229159477,0.393628545447858
