"fecha","FCI_COMP_AVG","FCI_ENDO_AVG","FCI_exNPL_AVG.x","FCI_exCredit_AVG.x","FCI_exNPL_ZSCORE","FCI_exNPL_PCA","FCI_exNPL_VAR","FCI_exNPL_DFM","FCI_exNPL_ZSCORE_norm","FCI_exNPL_PCA_norm","FCI_exNPL_VAR_norm","FCI_exNPL_DFM_norm","FCI_exNPL_AVG.y","FCI_exCredit_ZSCORE","FCI_exCredit_PCA","FCI_exCredit_VAR","FCI_exCredit_DFM","FCI_exCredit_ZSCORE_norm","FCI_exCredit_PCA_norm","FCI_exCredit_VAR_norm","FCI_exCredit_DFM_norm","FCI_exCredit_AVG.y"
1996-01-01,0.148425493272713,0.171879165541891,0.0443962393700921,0.15937112551017,NA,0.142016542770176,NA,0.266259502938883,NA,0.0892824862964147,NA,-0.000490007556230536,0.0443962393700921,NA,0.190991304506035,NA,1.16167198849349,NA,0.116893847781683,NA,0.201848403238658,0.15937112551017
1996-02-01,0.569882117635568,0.517019374809601,0.432221583809751,0.60688435988171,0.28284271247462,1.03924837412127,NA,0.268466640345575,0.643051589906206,0.653351200579563,NA,0.000261960943481952,0.432221583809751,0.321412173266614,1.36967700061633,NA,1.5434491679497,0.650074261372362,0.83829373925795,NA,0.332285079014817,0.60688435988171
1996-03-01,0.90074590309916,0.686730168267448,0.583914208868989,0.80385438294198,0.723581958272225,-0.0109743657437296,0.270031522882747,0.268987223762541,1.6955597293175,-0.0068993276417946,0.646557110844852,0.000439322955400018,0.583914208868989,0.750724510870241,0.609224274170647,0.318906368907973,2.22935979847179,1.59895433848308,0.372868124829001,0.676964126620543,0.566630941835292,0.80385438294198
1996-04-01,0.881482729828816,0.834234122739963,0.475407799737135,0.884491938132731,0.380975948830523,-0.191126546830377,0.468108352587136,0.270325647200615,0.877398839433403,-0.120156799802394,1.14349383744623,0.000895321871306534,0.475407799737135,0.462565571155365,0.815027628680426,0.596508276353342,2.78800490862903,0.962056087519599,0.498827503227119,1.31958845634175,0.757495705442454,0.884491938132731
1996-05-01,0.813901136457729,0.769393398056049,0.275619715319229,0.724214517131853,0.265614282883138,-0.254573476227453,0.275290949402954,0.270228004154705,0.601909207993986,-0.160044403696619,0.659752001951766,0.00086205502778433,0.275619715319229,0.366497216357995,0.711985725642738,0.4072824760895,2.99971030763697,0.749722688445025,0.435761990585197,0.881547146829347,0.829826242667844,0.724214517131853
1996-06-01,0.807789410720201,0.781806129774834,0.205711375773324,0.664400271720867,0.242587224986673,-0.191969150213462,0.1700664794513,0.270188547311051,0.546919401450064,-0.120686524886079,0.395764014390689,0.000848612138621246,0.205711375773324,0.350523402213766,0.726157015493586,0.298092739816385,3.11719748927423,0.714416845427483,0.44443535193523,0.628782381159447,0.869966508361309,0.664400271720867
1996-07-01,0.635194811805205,0.676832862154781,0.180415244794001,0.527628587981713,0.357671454469631,-0.397168368543928,0.0717475942614678,0.269177503403955,0.821746500247418,-0.249690484856244,0.149100812832748,0.000504150952083089,0.180415244794001,0.427160843795603,0.248465854283623,0.213639770046857,2.44808379743366,0.883803408794505,0.15207042972293,0.433281083670021,0.641359429739394,0.527628587981713
1996-08-01,-0.0129170374295673,0.247178882456136,-0.307149817574158,-0.0149889946800543,-0.065158814466406,-2.63186756183645,0.256984478087728,0.268178939918,-0.187994075133541,-1.65459371802838,0.61382458103844,0.000163941826849338,-0.307149817574158,0.0258621813662952,-2.20170481323886,0.367071226713256,2.04097591812157,-0.00315993326979467,-1.34752599320986,0.788461593435783,0.502268354323655,-0.0149889946800543
1996-09-01,-0.171715810653482,0.0345331270995586,-0.559063113136564,-0.359270207540793,-0.0453979548738567,-2.62330892156168,-0.165477734204477,0.267159870376092,-0.140804119255474,-1.64921310061478,-0.446051978994222,-0.000183253681779874,-0.559063113136564,0.0315631009966451,-2.43880485053855,-0.127550606296071,1.74944204574746,0.00944042452249141,-1.49264011628904,-0.356545034321805,0.402663895925184,-0.359270207540793
1996-10-01,0.253460382834604,0.318455170120852,-0.236347222533416,0.11825059719782,0.0791127505008252,-1.71976952814515,0.00403460070943891,0.267798337982635,0.156533892052177,-1.08117896925636,-0.0207780842313017,3.42713018264361e-05,-0.236347222533416,0.190980789530511,-1.28446111356669,0.0770562585761927,2.85459931782983,0.361790579268079,-0.786138417552988,0.117102105227381,0.780248121848806,0.11825059719782
1996-11-01,0.546404286533386,0.491035466061734,-0.0678713358009933,0.373299839029324,0.220119057696395,-1.45267516435264,0.0714630841095472,0.268068591917234,0.493264254611764,-0.913262975739009,0.148387031499559,0.000126346423712874,-0.0678713358009933,0.347690140074437,-0.878017998368598,0.159653574991465,3.53911363928314,0.708154677393253,-0.537379974006271,0.3083077262067,1.01411692652362,0.373299839029324
1996-12-01,0.748918642761469,0.509715097096698,0.0911273323710542,0.579603384424338,0.525426048889021,-2.5517871849292,0.309840535374991,0.267624213947787,1.2223531576612,-1.60424905384793,0.746430278174179,-2.50525032305518e-05,0.0911273323710542,0.639977969751756,-1.84564908521392,0.440715458339535,3.892634730985,1.35417873510111,-1.12960652205285,0.958941599939286,1.1348997247098,0.579603384424338
1997-01-01,0.907827779957865,0.800104362534375,0.39459279826981,0.931442940158223,0.408955496240207,-0.488158170684108,0.388647657844258,0.258619873030089,0.944215447363208,-0.306893650094823,0.944142214149712,-0.00309281833885541,0.39459279826981,0.542279499992193,0.284943287764344,0.549506909698831,4.0900530832433,1.13824240297397,0.174395988301578,1.21078437059072,1.20234899876662,0.931442940158223
1997-02-01,0.672914182718449,0.676890665595518,0.0355998644975301,0.803822583588694,0.155804532716871,-0.494643923155601,0.340425862620568,-1.81470117673304,0.339677838905084,-0.310971091320069,0.823162990557206,-0.7094702801521,0.0355998644975301,0.393772758054367,0.136274894150334,0.498807102576146,4.16647278479936,0.810007976896218,0.0834053507015588,1.09341871604953,1.22845829070747,0.803822583588694
1997-03-01,0.765426778996786,0.597290575907214,-0.0739109410268936,0.834269913101202,0.191180263572036,-0.000390648648476166,0.160726087351524,-2.9371467516004,0.424156915859765,-0.000245591688995866,0.372330764362589,-1.09188585264093,-0.0739109410268936,0.469607797434237,0.52247731844171,0.37428385928694,4.18422854890472,0.977621044846069,0.319775731619118,0.805158212042775,1.23452466389685,0.834269913101202
1997-04-01,0.737185983488553,0.527392836909953,0.0517706191512965,0.963152209068605,0.25703494986934,-0.156518205344021,0.308457862158935,-2.72292529207634,0.581421316539252,-0.0983993431411826,0.742961416606816,-1.0189009133997,0.0517706191512965,0.516891338089738,0.426252355120007,0.615628113781424,3.92438821474408,1.08212866266506,0.260882441977391,1.36384922106297,1.14574851056899,0.963152209068605
1997-05-01,0.571133889615742,0.341325440885108,-0.0896829048517545,0.745749474367231,0.140773962383396,-0.781382606299648,0.258665018911247,-2.04907001900411,0.303784058700992,-0.491237009987656,0.618040735229749,-0.789319403350103,-0.0896829048517545,0.369565384473184,-0.16760536937797,0.562790438159196,3.75401690349272,0.756504053299295,-0.102580777623005,1.24153458643661,1.08754003535603,0.745749474367231
1997-06-01,0.534755933114706,0.254283974749269,-0.134803599783147,0.65781881405872,0.135965932474139,-0.42191707359209,0.0866379676671729,-1.94166043760407,0.292302234329151,-0.265249418176373,0.186457900126332,-0.752725115411699,-0.134803599783147,0.357376357726865,0.184661289523949,0.346624193864307,3.63700941043897,0.729563470357953,0.113019640996796,0.741128486468825,1.04756365841131,0.65781881405872
1997-07-01,0.769028586280668,0.373249477016881,0.635074352537689,0.601865756903004,0.305678558566372,-0.376267251902979,0.213990661568774,4.88556816638229,0.697584772759976,-0.236550440579182,0.505961352023139,1.57330172594682,0.635074352537689,0.254999589601359,0.271905522747095,0.425247974954742,2.95521436378706,0.503287011182521,0.166416386699917,0.923135717933296,0.814623911796281,0.601865756903004
1997-08-01,0.707244195499611,0.334953715844661,0.651302941777915,0.473099725020522,0.358123274683708,0.0657070049346285,0.207122858919287,3.94351763514143,0.822825470312827,0.041308460642843,0.48873135408409,1.2523464820719,0.651302941777915,0.318506391538622,0.511113716278148,0.161855194876226,2.39294830146854,0.643651808187079,0.312820780528573,0.313404285217283,0.622522026149152,0.473099725020522
1997-09-01,0.596216861880141,0.309310136625864,0.716838506631254,0.565027177584683,0.292437924787863,0.858679620245486,0.357090605738783,2.60579140315505,0.665965453727866,0.539831838827711,0.864971630705463,0.796585103263977,0.716838506631254,0.279529228466046,1.0380229138572,0.292060544406325,1.89524412987774,0.55750321597958,0.635308988543448,0.614818372166099,0.452478133649606,0.565027177584683
1997-10-01,0.390510543366883,0.0604575044424866,0.565523071108946,0.372045456900862,0.000411498600867361,1.31696620431303,0.319152801350254,2.30986137065566,-0.0314087724515474,0.827945919509541,0.769792965157279,0.695762172220512,0.565523071108946,-0.014294736453574,1.15788907673331,0.250064371294673,1.60649596479283,-0.0919160577504912,0.708671579754881,0.517600875193237,0.353825430405821,0.372045456900862
1997-11-01,0.4173930979845,0.000587523346643221,0.661822129042074,0.454695746033531,0.222237195091756,1.91908191126945,0.168519004661763,1.88379602388626,0.498322476384082,1.20648201330947,0.391881697324334,0.550602329150414,0.661822129042074,0.211293222920028,1.66647377690814,0.0832437703857246,1.33400480308672,0.40668577950513,1.01994450749411,0.131425658209542,0.260727038925338,0.454695746033531
1997-12-01,0.582540688600535,0.219982315575947,0.864367483875612,0.665380472346319,0.340795872185016,2.21836135669281,0.299261229622659,1.915789181194,0.781446735973604,1.39463201656685,0.719888831715625,0.561502351246373,0.864367483875612,0.317127354003938,2.15264511536846,0.25640867473914,1.07176494068064,0.640603814622408,1.31749961651219,0.53228738720631,0.171131071044364,0.665380472346319
1998-01-01,0.4781453152807,0.229268804126993,0.647064039819884,0.77306701065022,0.169067126150718,3.52100404980239,0.250105801421458,-1.47353018611449,0.371349598731157,2.21357307884079,0.596567302279552,-0.593233820571962,0.647064039819884,0.264324061455944,3.16068362466605,0.234382195844772,1.01757510114988,0.523896261831553,1.93445702391177,0.481297999684189,0.152616757173369,0.77306701065022
1998-02-01,0.556439166623809,0.263063490250091,0.878488723213195,0.839684430661334,0.140891249983625,3.59729868491688,0.36208909717972,0.475626795230437,0.304064147563217,2.26153773550141,0.877511885809058,0.0708411239790985,0.878488723213195,0.164013838357087,3.22534700031536,0.435806061323066,0.965837205731679,0.302187347616942,1.97403343714037,0.947576771807964,0.134940166080057,0.839684430661334
1998-03-01,0.476469365468729,0.206824426018646,0.785751077928775,0.6490327539523,0.111920193374369,3.43291924248421,0.211308425858017,1.00352770079804,0.234879764326808,2.15819621605492,0.499232137727526,0.250696193605849,0.785751077928775,0.114117222564721,3.02543306032882,0.213949388740195,0.917865633500232,0.191904226230532,1.85167860150709,0.43399782408116,0.118550363990422,0.6490327539523
1998-04-01,0.627548395588765,0.472375189011805,0.765407301571954,0.929991832079228,0.111302394202155,4.50169060030135,0.196803183406198,-1.09633602475712,0.233404427915365,2.83010782752634,0.462841270035812,-0.464724319189705,0.765407301571954,0.220286393286826,4.18660733210342,0.179222460767361,1.67560126340283,0.426562776841729,2.56236084394675,0.35360799889161,0.377435708636821,0.929991832079228
1998-05-01,0.76259058005202,0.659820793505291,0.777699694627205,1.01694234721133,0.275902847903533,3.52346733671387,0.178549124031822,-0.166255050444955,0.626478833980506,2.21512168983799,0.417045340616772,-0.147847085926447,0.777699694627205,0.381230662651403,3.5007198205791,0.251302821393553,2.39271594170362,0.782287030138609,2.14257194007575,0.520467779718533,0.622442638912431,1.01694234721133
1998-06-01,1.04396883438748,0.801620324057516,0.842283454829011,1.25449125104939,0.538131511502386,2.69475978286342,0.293611073394657,-0.564142925570481,1.25269446024103,1.69413258971517,0.705713674808479,-0.283406905448631,0.842283454829011,0.684116944541027,3.00316308342616,0.408632166930488,3.03975791209611,1.45173613127429,1.83804853967315,0.884671564020866,0.84350876922925,1.25449125104939
1998-07-01,1.03054043788698,0.752431223668161,0.49436698798631,1.42483002036432,0.324849243462812,2.47173771890222,0.560079348632489,-4.70459423463249,0.743365360905868,1.55392382261655,1.3742314042038,-1.69405263578098,0.49436698798631,0.637404370431603,2.85498088819502,0.722120477311635,3.47761151485237,1.34849048226638,1.74735547373434,1.61036980286948,0.993104322587078,1.42483002036432
1998-08-01,1.38994090948221,0.898044561766423,0.938371006575807,1.59151382806848,0.789941613152196,1.78926422923438,0.409328264317296,-0.382262604977625,1.85403002111849,1.12486866608072,0.996025884239648,-0.221440545135625,0.938371006575807,0.963021192433679,2.62906867398623,0.705498727044021,3.83993740845889,2.06817936168345,1.60908871835486,1.57189189317925,1.11689533905637,1.59151382806848
1998-09-01,1.60153638872583,0.977868301860231,1.20785066838853,1.71017531828253,0.779231479393447,1.46377674829024,0.73975819250413,1.02407199983553,1.82845366715693,0.92024228249048,1.82501111754205,0.257695606364667,1.20785066838853,0.916196099370098,2.4656425068571,0.956438157789175,4.12460995765565,1.96468501962727,1.50906576938687,2.15279490269824,1.21415558141774,1.71017531828253
1998-10-01,1.35407170642766,1.0767334546492,1.63334315585735,1.13374628424776,0.63090356588728,0.771679763303007,0.733824800812859,8.38006367970995,1.474238929632,0.485137059024296,1.81012537725074,2.76387125752235,1.63334315585735,0.436024449093095,1.78387203273116,0.844928860551415,2.45913134912035,0.903394037205302,1.09179664694886,1.89466055465093,0.645133898185962,1.13374628424776
1998-11-01,0.658410955464424,0.85924190168175,1.00812087726628,0.253172985379809,0.293347617804705,0.559448129081859,0.248307071789206,7.37245087612424,0.668137847753861,0.351711983294354,0.592054635064381,2.42057904295253,1.00812087726628,0.0692173156976286,1.28909273294067,0.0390721504713915,0.869077607595265,0.0926649932559455,0.788973142471412,0.0291721906402144,0.101881615151664,0.253172985379809
1998-12-01,0.410585816317081,0.549254921641647,0.92677457870836,0.0311285825220666,0.273384642686475,0.497936770538626,0.276603409141156,6.4624619647981,0.6204652295354,0.313041227626843,0.663044711387148,2.11054714628405,0.92677457870836,0.0155344937469744,1.04168704511368,0.00512889097677724,-0.710077886793327,-0.0259865239969506,0.637551574416426,-0.0494035100169301,-0.437647210314279,0.0311285825220666
1999-01-01,0.656767637429098,0.659095347557254,1.0070993004413,0.200316356358416,0.417778471387223,0.153117166061201,0.31525613707479,6.74507753962604,0.965285168847286,0.0962611891118082,0.76001698281445,2.20683386099167,1.0070993004413,0.176570160047358,1.030795404273,0.0516724035886917,-0.066897680651685,0.329939737776973,0.630885481371949,0.0583406833510082,-0.217900477066266,0.200316356358416
1999-02-01,0.701888115105297,0.711924324549548,1.0642162699669,0.371895032870755,0.389371383363775,0.707929780346266,0.45655615696811,5.55051158010232,0.89744757179476,0.445058932429264,1.11451159714813,1.79984697849546,1.0642162699669,0.204321604047537,1.41608463014446,0.171988437482162,0.256950677769862,0.391276880962308,0.866696950576912,0.336861862643416,-0.107255562699616,0.371895032870755
1999-03-01,0.478588025928621,0.551792644765816,1.03720789807836,0.27723344918683,0.198832914349996,1.19679338882195,0.476709619407508,5.51847132798549,0.44243184215388,0.75239607480133,1.16507276409161,1.78893091126664,1.03720789807836,-0.00240582379071501,1.49068216493171,0.24558400945495,-0.146245193489941,-0.0656387967072461,0.912353442106001,0.507229226271022,-0.245010074922457,0.27723344918683
