"fecha","VIX","SP500","DXY","US_10Y","FFER","Selic_rate","d_ToT","FCI_ENDO_AVG","Cred_Real_Total","IMAEP_yoy","IPC_yoy","FCI_actual"
2005-07-01,0.0559721901645405,-0.00866354259766532,-0.207864401431314,-0.00393836948368841,-0.169246428649928,-0.00891422173050478,-0.00577588294021914,-0.671156963585884,-0.326231346659218,0.0503246968632976,-0.198167897646335,-1.53862199864606
2005-08-01,0.0400458246690838,-0.0163600131763188,-0.222866398145263,-0.00679808363152442,-0.170229922427853,-0.000250123512599929,-0.0099476565896338,-0.604122687014188,-0.337855255831477,0.0525716737979648,-0.210625089718276,-1.5282785082069
2005-09-01,0.0280983524426735,-0.020098774264658,-0.163488125429291,-0.00779559453656324,-0.1748650694188,0.0108284660330414,-0.0385523340664622,-0.643799766621993,-0.358504633497249,0.0490904898304141,-0.222464020632364,-1.58075270317462
2005-10-01,0.018500328620857,-0.0184904903254171,-0.158091147489931,0.000801581301641141,-0.180872187217118,0.0192271517908053,-0.0553443436621275,-0.652342757645849,-0.351633390351166,0.0486420998437717,-0.214363172313145,-1.58099834908545
2005-11-01,0.000655858193432959,-0.0254824715438448,-0.101983658543398,-0.0164350316723344,-0.187371064354535,0.0213513438503717,-0.0688088833832517,-0.69709283511318,-0.359002167837218,0.0484015862770696,-0.176327340789603,-1.59741592086903
2005-12-01,-0.0272733569443343,-0.0340722065097896,-0.0884992135029395,-0.0127722055539908,-0.201822238084604,0.0193421333918962,-0.064977161505451,-0.713145074373059,-0.364728296458392,0.0392848658880887,-0.128897127723692,-1.61161878796316
2006-01-01,-0.0482114729196035,-0.0476572297349889,-0.0870165371423222,0.00225758558690952,-0.218850878461681,0.00576145122644511,-0.0772708024121721,-0.681902353103611,-0.370435146046035,0.0244301155368096,-0.0970178915803758,-1.62914763228535
2006-02-01,-0.0688692300483519,-0.0605787219955902,-0.0274041838737635,0.00833049498964724,-0.229683376699442,-0.0159963461490717,-0.0620676307974085,-0.653923283437121,-0.359571494228104,0.00807878049711189,-0.0733154727658718,-1.56783788768327
2006-03-01,-0.0915388045693022,-0.066724266189325,-0.00314936337594621,0.000189936334505477,-0.244474254010015,-0.0346043107658296,-0.0561232500800989,-0.640356763584102,-0.378484478917456,-0.00940166171691314,-0.0395576427671015,-1.5970820358989
2006-04-01,-0.115684099599461,-0.0724920187866113,-0.0289888883689744,-0.0154630041614721,-0.262145966378185,-0.0634276357148261,-0.0358366180881216,-0.481178863789615,-0.390656888174659,-0.0104871382879669,-0.00335659130167791,-1.51300080869279
2006-05-01,-0.132402865256845,-0.0791266070318707,-0.0039211357872424,-0.0466035632183399,-0.276770467841567,-0.0928023395767026,-0.029366808142595,-0.453851653705627,-0.407000549723902,-0.0067237424654346,0.0235718518621936,-1.53910236757652
2006-06-01,-0.141329035920854,-0.0806499738347014,0.0249047549269841,-0.0655737134544723,-0.29265900938582,-0.127551463323306,-0.0130991843817408,-0.434321113824814,-0.412962176162866,-0.00502311971950854,0.034344495719892,-1.5492301344686
2006-07-01,-0.157495305432571,-0.0887426604980089,0.0349202729025278,-0.0678682688908902,-0.298807879097586,-0.165245414140031,0.0107895946700714,-0.446885971592215,-0.399334868241278,-0.0100305887728101,0.0428020665603324,-1.58278964033871
2006-08-01,-0.180814196643351,-0.0870944395578467,0.0446841386877696,-0.0595578195285479,-0.310639954243664,-0.199722565285972,0.0250099403149317,-0.421976961271997,-0.389313933103085,-0.0147175563299464,0.0527066766087679,-1.58027038222868
2006-09-01,-0.20481257123121,-0.0882689831305888,0.0643025038504964,-0.0344649845069326,-0.33346412550763,-0.233256018208606,0.042228213702829,-0.443602372243842,-0.360784009239062,-0.0160148194227571,0.0602846291992849,-1.58898154623633
2006-10-01,-0.228155805834388,-0.0917977580437603,0.0594595488791462,-0.0139925720025391,-0.352751736078753,-0.263052326292836,0.063286791637557,-0.385550549782087,-0.355423544939079,-0.0224545607025202,0.0693643134248315,-1.56483383512179
2006-11-01,-0.251311430013562,-0.0975552456526892,0.03147793261333,-0.00870842368250002,-0.37003128884646,-0.293211681816702,0.0733571660804466,-0.266394405003244,-0.347229829798422,-0.0174083171656133,0.074494939493389,-1.5192533103601
2006-12-01,-0.2743117315567,-0.0884233776237351,0.0608329751134973,0.000305153768018122,-0.381777517843516,-0.311672887584387,0.0615476761281811,-0.20090049644444,-0.366470512747967,-0.00934989741448381,0.0738451715034437,-1.48639489863771
2007-01-01,-0.296495949658604,-0.0837192746188181,0.0717069773355748,-0.000709844328438972,-0.385135085606775,-0.334566049216086,0.0329502308498547,-0.156670539131069,-0.381113740119938,-0.00168066713214656,0.0967433808010104,-1.4923056058831
2007-02-01,-0.325054236065433,-0.0754610323390775,0.0430832224728875,-0.0130742173196507,-0.383296698962829,-0.363569582696374,0.0124081494506393,-0.0240927244849096,-0.413337685575097,0.00847909732325872,0.108408580313737,-1.48301593560884
2007-03-01,-0.347020722939138,-0.0614162009280078,0.0335153136950776,0.00223215861349102,-0.37362939997126,-0.386298455388768,0.00852774186385206,-0.110519041826269,-0.427535285201559,0.0155154097414994,0.0912401743516789,-1.61707846179428
2007-04-01,-0.368572527356741,-0.0689406491112962,0.0118208464615037,0.0189561419750997,-0.354691509949669,-0.404001211520348,-0.00157602467444417,-0.152036748902855,-0.439925942843709,0.0070308309264549,0.0640455626678983,-1.75403985529751
2007-05-01,-0.389864100741841,-0.0656585479454432,0.0301394793263269,0.0146263352840454,-0.333218253237005,-0.415142201321113,-0.019773476926052,-0.0858774164202045,-0.441204168741162,0.00253465797853016,0.0409950988757362,-1.73331649984269
