"horizon","coef","se","t_stat","p_value","ci_lower","ci_upper","n_obs","r_squared","sector","sector_label","side"
2,-0.790630286532504,1.42124773811924,-0.55629308341328,0.580894081305193,-3.12837478337452,1.54711421030951,54,0.168568706288148,"PIB","GDP","Supply"
3,-0.278620791957995,1.2328707365208,-0.225993515544275,0.822302660948017,-2.30651269448656,1.74927111057057,53,0.231157384101735,"PIB","GDP","Supply"
4,-0.28327174411602,0.984419444072425,-0.287755128996801,0.774983752879672,-1.9024976371401,1.33595414890806,52,0.18263329185759,"PIB","GDP","Supply"
5,2.19257382438622,1.24921374929641,1.75516305806042,0.0868883852719362,0.137800058018367,4.24734759075407,51,0.276220837508542,"PIB","GDP","Supply"
6,-0.179840383453386,1.10071408964461,-0.163385192526654,0.871058900942465,-1.99035394604192,1.63067317913514,50,0.330776640051432,"PIB","GDP","Supply"
1,-1.2178766798159,1.72494880910968,-0.706036418810883,0.483887297189087,-4.05516498478558,1.61941162515378,55,0.0811273958982737,"PIB_exAgri","GDP ex-Agriculture","Supply"
2,-0.71739383692879,1.44888378276984,-0.495135528094146,0.623025248185882,-3.10059558204894,1.66580790819136,54,0.134602228907663,"PIB_exAgri","GDP ex-Agriculture","Supply"
3,-0.315493711156296,1.19073450692426,-0.264957225411426,0.792338480159237,-2.27407768360694,1.64309026129435,53,0.152752104019111,"PIB_exAgri","GDP ex-Agriculture","Supply"
4,-0.513983199128878,1.04161427312975,-0.493448690545022,0.624328537239607,-2.22728621417076,1.19931981591301,52,0.103219158769137,"PIB_exAgri","GDP ex-Agriculture","Supply"
5,1.95531785486359,1.27552554815817,1.53295075718948,0.133159994743101,-0.142734969293639,4.05337067902083,51,0.157456056314024,"PIB_exAgri","GDP ex-Agriculture","Supply"
6,-0.428524935544761,1.0096680326892,-0.42442161351133,0.673590590363008,-2.08928106113055,1.23223119004103,50,0.246063207653294,"PIB_exAgri","GDP ex-Agriculture","Supply"
1,-0.833050455004213,1.11383890070105,-0.747909284259951,0.458493816252144,-2.66515241066198,0.99905150065355,55,0.183860902699046,"Consumo_Privado","Private Consumption","Demand"
2,0.0693923931800711,0.972452038491409,0.0713581651674271,0.943443568653156,-1.53014886936888,1.66893365572902,54,0.34594279639123,"Consumo_Privado","Private Consumption","Demand"
3,-0.220404127808584,0.954900532399402,-0.230813702925444,0.81858021816867,-1.79107573190363,1.35026747628646,53,0.274423299753144,"Consumo_Privado","Private Consumption","Demand"
4,-0.459856790410248,0.880690193463045,-0.522155002773452,0.604372315458264,-1.90846324934853,0.988749668528034,52,0.148033699565691,"Consumo_Privado","Private Consumption","Demand"
5,1.45392675836148,1.206096048463,1.20548173606431,0.235100386537162,-0.529924701404719,3.43777821812768,51,0.167761346792203,"Consumo_Privado","Private Consumption","Demand"
6,0.292891153645025,0.528601548645584,0.55408682474633,0.582682831912763,-0.576581020856829,1.16236332814688,50,0.298145575107629,"Consumo_Privado","Private Consumption","Demand"
1,-2.14867031156387,1.14125506096105,-1.88272576837861,0.066359809879938,-4.02586783786237,-0.271472785265361,55,0.206164535569736,"Consumo_Publico","Public Consumption","Demand"
2,1.03492523422677,1.46649742028174,0.70571227737171,0.484173016895932,-1.37724836643864,3.44709883489217,54,0.186129900918742,"Consumo_Publico","Public Consumption","Demand"
3,1.57685682103128,1.68972331170975,0.933204158399008,0.356048702129161,-1.20249069677895,4.35620433884151,53,0.151356704997811,"Consumo_Publico","Public Consumption","Demand"
4,0.268928754832184,2.77999033008194,0.0967372986596889,0.923406352803992,-4.30374842249311,4.84160593215748,52,0.187828574200031,"Consumo_Publico","Public Consumption","Demand"
5,0.775760358391822,1.61847685743604,0.479315076287692,0.634324740091441,-1.88639717069887,3.43791788748252,51,0.152605883340491,"Consumo_Publico","Public Consumption","Demand"
6,-0.234176720420945,1.07727056644635,-0.217379670172775,0.829045759285445,-2.00612911884828,1.53777567800639,50,0.229155023290924,"Consumo_Publico","Public Consumption","Demand"
1,-5.2878812386424,2.95754497545693,-1.7879292732735,0.0806754277184079,-10.1526098183948,-0.423152658889967,55,0.409355492278356,"FBCF","Investment (GFCF)","Demand"
